['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
24.0 , 4097.43589744 , 4352.82051282 , 3852.30769231 , 4191.28205128 , 4180.51282051 , 4050.76923077 , 4475.8974359 , 4031.79487179 , 4418.46153846 , 4235.8974359 , 4365.64102564 , 4176.92307692 , 4244.61538462 , 4172.30769231 , 1681.0 , 1745.0 , 24.794 , 0.0 , 0.0 , 0.0 , 0.0 , 

25.0 , 4058.46153846 , 4351.28205128 , 3846.66666667 , 4201.02564103 , 4187.17948718 , 4046.15384615 , 4486.66666667 , 4029.23076923 , 4416.92307692 , 4230.76923077 , 4335.38461538 , 4187.17948718 , 4249.23076923 , 4177.94871795 , 1680.0 , 1744.0 , 24.803 , 0.0 , 0.0 , 0.0 , 0.0 , 

26.0 , 4044.61538462 , 4354.87179487 , 3846.66666667 , 4201.53846154 , 4189.74358974 , 4071.28205128 , 4493.33333333 , 4033.84615385 , 4408.20512821 , 4231.79487179 , 4328.71794872 , 4185.12820513 , 4228.20512821 , 4177.43589744 , 1681.0 , 1745.0 , 24.811 , 0.0 , 0.0 , 0.0 , 0.0 , 

27.0 , 4077.94871795 , 4357.94871795 , 3847.17948718 , 4193.84615385 , 4184.1025641 , 4071.79487179 , 4483.58974359 , 4033.33333333 , 4405.64102564 , 4238.46153846 , 4353.84615385 , 4178.46153846 , 4227.69230769 , 4169.74358974 , 1680.0 , 1745.0 , 24.818 , 0.0 , 0.0 , 0.0 , 0.0 , 

28.0 , 4075.8974359 , 4352.82051282 , 3852.82051282 , 4199.48717949 , 4189.74358974 , 4058.97435897 , 4484.1025641 , 4030.76923077 , 4391.79487179 , 4235.8974359 , 4354.35897436 , 4184.61538462 , 4243.58974359 , 4156.92307692 , 1681.0 , 1744.0 , 24.826 , 0.0 , 0.0 , 0.0 , 0.0 , 

29.0 , 4047.17948718 , 4349.74358974 , 3846.66666667 , 4202.05128205 , 4191.79487179 , 4062.05128205 , 4484.1025641 , 4027.17948718 , 4391.28205128 , 4229.23076923 , 4350.25641026 , 4182.05128205 , 4241.53846154 , 4164.1025641 , 1680.0 , 1744.0 , 24.833 , 0.0 , 0.0 , 0.0 , 0.0 , 

30.0 , 4064.61538462 , 4361.53846154 , 3847.17948718 , 4201.53846154 , 4188.20512821 , 4065.64102564 , 4486.66666667 , 4030.25641026 , 4404.1025641 , 4232.82051282 , 4336.41025641 , 4163.58974359 , 4222.05128205 , 4177.43589744 , 1681.0 , 1745.0 , 24.842 , 0.0 , 0.0 , 0.0 , 0.0 , 

31.0 , 4110.25641026 , 4364.61538462 , 3854.87179487 , 4196.92307692 , 4180.51282051 , 4059.48717949 , 4481.02564103 , 4034.35897436 , 4429.23076923 , 4237.94871795 , 4362.56410256 , 4175.38461538 , 4255.8974359 , 4174.35897436 , 1680.0 , 1744.0 , 24.849 , 0.0 , 0.0 , 0.0 , 0.0 , 

32.0 , 4113.33333333 , 4358.97435897 , 3855.38461538 , 4193.84615385 , 4180.0 , 4045.64102564 , 4475.38461538 , 4027.69230769 , 4419.48717949 , 4232.30769231 , 4365.64102564 , 4179.48717949 , 4262.05128205 , 4157.43589744 , 1680.0 , 1746.0 , 24.858 , 0.0 , 0.0 , 0.0 , 0.0 , 

33.0 , 4079.48717949 , 4358.97435897 , 3851.79487179 , 4204.1025641 , 4189.74358974 , 4049.23076923 , 4485.64102564 , 4030.25641026 , 4363.58974359 , 4228.71794872 , 4302.56410256 , 4166.66666667 , 4187.17948718 , 4176.41025641 , 1681.0 , 1744.0 , 24.865 , 0.0 , 0.0 , 0.0 , 0.0 , 

34.0 , 4081.02564103 , 4358.46153846 , 3843.58974359 , 4202.05128205 , 4184.61538462 , 4061.02564103 , 4483.07692308 , 4031.28205128 , 4367.17948718 , 4230.76923077 , 4307.69230769 , 4174.35897436 , 4192.82051282 , 4203.07692308 , 1680.0 , 1745.0 , 24.874 , 0.0 , 0.0 , 0.0 , 0.0 , 

35.0 , 4111.79487179 , 4360.51282051 , 3851.79487179 , 4193.84615385 , 4180.0 , 4051.79487179 , 4480.0 , 4029.74358974 , 4418.46153846 , 4233.33333333 , 4372.30769231 , 4170.25641026 , 4266.66666667 , 4172.82051282 , 1680.0 , 1745.0 , 24.88 , 0.0 , 0.0 , 0.0 , 0.0 , 

36.0 , 4101.02564103 , 4360.0 , 3853.84615385 , 4196.92307692 , 4183.58974359 , 4044.61538462 , 4485.12820513 , 4036.41025641 , 4447.17948718 , 4234.87179487 , 4396.41025641 , 4176.41025641 , 4295.8974359 , 4153.33333333 , 1680.0 , 1744.0 , 24.888 , 0.0 , 0.0 , 0.0 , 0.0 , 

37.0 , 4077.43589744 , 4355.38461538 , 3844.61538462 , 4199.48717949 , 4184.61538462 , 4063.58974359 , 4485.64102564 , 4037.94871795 , 4410.76923077 , 4233.84615385 , 4341.53846154 , 4170.76923077 , 4228.71794872 , 4150.25641026 , 1681.0 , 1745.0 , 24.897 , 0.0 , 0.0 , 0.0 , 0.0 , 

38.0 , 4098.46153846 , 4360.51282051 , 3850.76923077 , 4198.46153846 , 4184.1025641 , 4061.02564103 , 4483.58974359 , 4033.84615385 , 4344.61538462 , 4234.87179487 , 4280.0 , 4155.8974359 , 4155.8974359 , 4164.1025641 , 1680.0 , 1745.0 , 24.905 , 0.0 , 0.0 , 0.0 , 0.0 , 

39.0 , 4129.23076923 , 4362.56410256 , 3850.76923077 , 4192.30769231 , 4177.43589744 , 4027.17948718 , 4472.82051282 , 4030.25641026 , 4364.1025641 , 4234.35897436 , 4324.61538462 , 4173.33333333 , 4212.82051282 , 4205.64102564 , 1681.0 , 1745.0 , 24.913 , 0.0 , 0.0 , 0.0 , 0.0 , 

40.0 , 4104.1025641 , 4355.8974359 , 3848.71794872 , 4192.30769231 , 4181.02564103 , 4051.79487179 , 4474.35897436 , 4028.71794872 , 4421.53846154 , 4230.76923077 , 4373.33333333 , 4170.76923077 , 4270.25641026 , 4192.82051282 , 1681.0 , 1744.0 , 24.92 , 0.0 , 0.0 , 0.0 , 0.0 , 

41.0 , 4067.17948718 , 4352.30769231 , 3848.71794872 , 4197.43589744 , 4187.17948718 , 4081.02564103 , 4481.02564103 , 4034.35897436 , 4445.12820513 , 4233.84615385 , 4370.25641026 , 4169.74358974 , 4270.25641026 , 4165.12820513 , 1681.0 , 1746.0 , 24.927 , 0.0 , 0.0 , 0.0 , 0.0 , 

42.0 , 4086.15384615 , 4355.8974359 , 3848.20512821 , 4196.41025641 , 4181.53846154 , 4060.51282051 , 4478.46153846 , 4033.84615385 , 4421.02564103 , 4236.41025641 , 4351.79487179 , 4169.23076923 , 4246.15384615 , 4149.74358974 , 1680.0 , 1744.0 , 24.935 , 0.0 , 0.0 , 0.0 , 0.0 , 

43.0 , 4118.46153846 , 4363.58974359 , 3856.92307692 , 4197.94871795 , 4181.53846154 , 4057.43589744 , 4482.56410256 , 4030.76923077 , 4356.41025641 , 4233.84615385 , 4314.35897436 , 4154.35897436 , 4190.25641026 , 4166.15384615 , 1680.0 , 1745.0 , 24.943 , 0.0 , 0.0 , 0.0 , 0.0 , 

44.0 , 4124.1025641 , 4357.94871795 , 3855.38461538 , 4192.30769231 , 4177.43589744 , 4050.25641026 , 4476.41025641 , 4034.35897436 , 4356.41025641 , 4232.30769231 , 4327.17948718 , 4169.74358974 , 4211.28205128 , 4225.12820513 , 1681.0 , 1744.0 , 24.952 , 0.0 , 0.0 , 0.0 , 0.0 , 

45.0 , 4098.97435897 , 4351.28205128 , 3851.28205128 , 4191.79487179 , 4177.94871795 , 4049.23076923 , 4474.35897436 , 4035.8974359 , 4413.84615385 , 4233.33333333 , 4355.8974359 , 4163.07692308 , 4256.41025641 , 4218.46153846 , 1679.0 , 1745.0 , 24.96 , 0.0 , 0.0 , 0.0 , 0.0 , 

46.0 , 4088.71794872 , 4358.46153846 , 3854.35897436 , 4197.94871795 , 4184.1025641 , 4047.17948718 , 4480.51282051 , 4036.41025641 , 4434.87179487 , 4235.8974359 , 4344.61538462 , 4144.1025641 , 4231.28205128 , 4165.12820513 , 1681.0 , 1745.0 , 24.966 , 0.0 , 0.0 , 0.0 , 0.0 , 

47.0 , 4115.38461538 , 4362.05128205 , 3852.30769231 , 4194.87179487 , 4179.48717949 , 4043.58974359 , 4474.35897436 , 4034.87179487 , 4417.43589744 , 4234.35897436 , 4342.56410256 , 4160.0 , 4225.64102564 , 4136.92307692 , 1680.0 , 1744.0 , 24.974 , 0.0 , 0.0 , 0.0 , 0.0 , 

48.0 , 4098.46153846 , 4357.43589744 , 3851.28205128 , 4196.41025641 , 4182.56410256 , 4084.1025641 , 4477.43589744 , 4032.30769231 , 4382.05128205 , 4231.28205128 , 4343.58974359 , 4170.25641026 , 4248.71794872 , 4165.64102564 , 1680.0 , 1744.0 , 24.982 , 0.0 , 0.0 , 0.0 , 0.0 , 

49.0 , 4067.69230769 , 4354.35897436 , 3845.64102564 , 4196.92307692 , 4185.64102564 , 4094.35897436 , 4481.02564103 , 4037.94871795 , 4385.12820513 , 4234.35897436 , 4335.38461538 , 4176.41025641 , 4250.25641026 , 4232.30769231 , 1680.0 , 1744.0 , 24.99 , 0.0 , 0.0 , 0.0 , 0.0 , 

50.0 , 4091.79487179 , 4356.92307692 , 3847.69230769 , 4193.84615385 , 4182.56410256 , 4065.12820513 , 4479.48717949 , 4035.8974359 , 4394.87179487 , 4235.8974359 , 4335.8974359 , 4146.66666667 , 4213.84615385 , 4215.38461538 , 1681.0 , 1745.0 , 24.998 , 0.0 , 0.0 , 0.0 , 0.0 , 

51.0 , 4116.92307692 , 4360.0 , 3853.84615385 , 4195.38461538 , 4181.53846154 , 4048.71794872 , 4481.53846154 , 4034.35897436 , 4374.87179487 , 4233.84615385 , 4336.41025641 , 4124.61538462 , 4193.84615385 , 4158.97435897 , 1680.0 , 1744.0 , 25.006 , 0.0 , 0.0 , 0.0 , 0.0 , 

52.0 , 4103.58974359 , 4351.79487179 , 3845.64102564 , 4188.71794872 , 4176.41025641 , 4047.17948718 , 4474.87179487 , 4043.07692308 , 4392.82051282 , 4236.92307692 , 4346.15384615 , 4155.38461538 , 4232.82051282 , 4160.51282051 , 1680.0 , 1745.0 , 25.013 , 0.0 , 0.0 , 0.0 , 0.0 , 

53.0 , 4076.41025641 , 4350.76923077 , 3851.79487179 , 4190.25641026 , 4184.61538462 , 4082.56410256 , 4480.0 , 4035.8974359 , 4414.87179487 , 4237.43589744 , 4354.87179487 , 4158.97435897 , 4241.53846154 , 4192.30769231 , 1681.0 , 1744.0 , 25.021 , 0.0 , 0.0 , 0.0 , 0.0 , 

54.0 , 4081.02564103 , 4358.46153846 , 3855.8974359 , 4196.92307692 , 4186.66666667 , 4093.33333333 , 4487.69230769 , 4029.23076923 , 4394.87179487 , 4234.35897436 , 4336.41025641 , 4146.15384615 , 4206.66666667 , 4216.41025641 , 1680.0 , 1745.0 , 25.029 , 0.0 , 0.0 , 0.0 , 0.0 , 

55.0 , 4098.46153846 , 4360.0 , 3847.69230769 , 4194.35897436 , 4179.48717949 , 4073.33333333 , 4481.53846154 , 4038.46153846 , 4390.76923077 , 4234.87179487 , 4333.84615385 , 4156.41025641 , 4212.82051282 , 4180.0 , 1680.0 , 1744.0 , 25.038 , 0.0 , 0.0 , 0.0 , 0.0 , 

56.0 , 4092.30769231 , 4357.43589744 , 3852.82051282 , 4195.38461538 , 4183.58974359 , 4071.28205128 , 4479.48717949 , 4040.51282051 , 4395.38461538 , 4236.92307692 , 4345.12820513 , 4152.82051282 , 4225.64102564 , 4160.0 , 1680.0 , 1745.0 , 25.046 , 0.0 , 0.0 , 0.0 , 0.0 , 

57.0 , 4089.23076923 , 4352.30769231 , 3851.28205128 , 4193.84615385 , 4183.07692308 , 4069.23076923 , 4477.94871795 , 4036.41025641 , 4395.38461538 , 4236.41025641 , 4343.07692308 , 4151.28205128 , 4221.53846154 , 4190.25641026 , 1680.0 , 1744.0 , 25.052 , 0.0 , 0.0 , 0.0 , 0.0 , 

58.0 , 4088.71794872 , 4354.87179487 , 3852.30769231 , 4194.87179487 , 4185.12820513 , 4083.07692308 , 4483.07692308 , 4029.23076923 , 4384.61538462 , 4232.82051282 , 4337.94871795 , 4154.87179487 , 4215.8974359 , 4184.61538462 , 1681.0 , 1745.0 , 25.061 , 0.0 , 0.0 , 0.0 , 0.0 , 

59.0 , 4100.51282051 , 4360.0 , 3856.41025641 , 4195.38461538 , 4183.58974359 , 4074.35897436 , 4482.56410256 , 4034.87179487 , 4381.02564103 , 4236.92307692 , 4335.8974359 , 4152.82051282 , 4214.87179487 , 4172.30769231 , 1680.0 , 1744.0 , 25.068 , 0.0 , 0.0 , 0.0 , 0.0 , 

60.0 , 4117.94871795 , 4356.92307692 , 3851.28205128 , 4191.79487179 , 4177.43589744 , 4061.02564103 , 4475.38461538 , 4050.76923077 , 4407.17948718 , 4243.58974359 , 4347.17948718 , 4156.92307692 , 4227.69230769 , 4187.17948718 , 1680.0 , 1745.0 , 25.076 , 0.0 , 0.0 , 0.0 , 0.0 , 

61.0 , 4090.25641026 , 4356.92307692 , 3850.76923077 , 4197.43589744 , 4186.15384615 , 4086.15384615 , 4481.02564103 , 4045.12820513 , 4419.48717949 , 4238.97435897 , 4353.33333333 , 4157.94871795 , 4233.84615385 , 4181.53846154 , 1680.0 , 1744.0 , 25.085 , 0.0 , 0.0 , 0.0 , 0.0 , 

62.0 , 4061.53846154 , 4355.8974359 , 3845.12820513 , 4196.92307692 , 4187.69230769 , 4088.20512821 , 4483.07692308 , 4034.87179487 , 4397.43589744 , 4235.38461538 , 4339.48717949 , 4158.46153846 , 4215.8974359 , 4175.8974359 , 1680.0 , 1745.0 , 25.093 , 0.0 , 0.0 , 0.0 , 0.0 , 

63.0 , 4087.17948718 , 4355.38461538 , 3847.69230769 , 4191.79487179 , 4181.53846154 , 4077.94871795 , 4481.02564103 , 4037.94871795 , 4392.30769231 , 4235.8974359 , 4342.56410256 , 4164.1025641 , 4216.41025641 , 4189.23076923 , 1680.0 , 1745.0 , 25.099 , 0.0 , 0.0 , 0.0 , 0.0 , 

64.0 , 4123.07692308 , 4357.43589744 , 3854.35897436 , 4189.74358974 , 4177.94871795 , 4069.74358974 , 4475.38461538 , 4047.69230769 , 4409.74358974 , 4238.46153846 , 4355.38461538 , 4160.0 , 4236.92307692 , 4189.74358974 , 1680.0 , 1745.0 , 25.107 , 0.0 , 0.0 , 0.0 , 0.0 , 

65.0 , 4103.07692308 , 4354.87179487 , 3848.20512821 , 4189.74358974 , 4181.02564103 , 4052.30769231 , 4472.82051282 , 4049.74358974 , 4419.48717949 , 4240.51282051 , 4358.46153846 , 4162.05128205 , 4244.1025641 , 4186.66666667 , 1681.0 , 1745.0 , 25.115 , 0.0 , 0.0 , 0.0 , 0.0 , 

66.0 , 4070.25641026 , 4355.38461538 , 3851.28205128 , 4199.48717949 , 4189.23076923 , 4064.1025641 , 4484.1025641 , 4034.87179487 , 4408.20512821 , 4234.87179487 , 4352.30769231 , 4165.12820513 , 4232.30769231 , 4188.71794872 , 1680.0 , 1745.0 , 25.124 , 0.0 , 0.0 , 0.0 , 0.0 , 

67.0 , 4096.41025641 , 4357.94871795 , 3851.28205128 , 4195.8974359 , 4181.02564103 , 4071.79487179 , 4479.48717949 , 4033.33333333 , 4400.0 , 4235.8974359 , 4344.1025641 , 4164.61538462 , 4224.61538462 , 4182.56410256 , 1680.0 , 1745.0 , 25.131 , 0.0 , 0.0 , 0.0 , 0.0 , 

68.0 , 4110.25641026 , 4356.92307692 , 3848.71794872 , 4188.71794872 , 4179.48717949 , 4059.48717949 , 4475.38461538 , 4038.97435897 , 4414.87179487 , 4240.51282051 , 4353.33333333 , 4169.23076923 , 4236.92307692 , 4176.41025641 , 1680.0 , 1744.0 , 25.138 , 0.0 , 0.0 , 0.0 , 0.0 , 

69.0 , 4075.8974359 , 4355.8974359 , 3853.33333333 , 4197.94871795 , 4189.23076923 , 4069.74358974 , 4485.64102564 , 4033.84615385 , 4413.84615385 , 4235.38461538 , 4356.41025641 , 4168.20512821 , 4234.87179487 , 4176.41025641 , 1680.0 , 1745.0 , 25.147 , 0.0 , 0.0 , 0.0 , 0.0 , 

70.0 , 4073.84615385 , 4356.92307692 , 3849.74358974 , 4198.97435897 , 4187.17948718 , 4081.53846154 , 4484.1025641 , 4032.82051282 , 4404.1025641 , 4239.48717949 , 4343.58974359 , 4169.74358974 , 4221.53846154 , 4182.56410256 , 1680.0 , 1745.0 , 25.154 , 0.0 , 0.0 , 0.0 , 0.0 , 

71.0 , 4097.94871795 , 4357.43589744 , 3849.74358974 , 4193.33333333 , 4185.64102564 , 4064.1025641 , 4481.53846154 , 4031.79487179 , 4412.82051282 , 4241.53846154 , 4345.64102564 , 4170.25641026 , 4230.25641026 , 4171.79487179 , 1681.0 , 1745.0 , 25.163 , 0.0 , 0.0 , 0.0 , 0.0 , 

72.0 , 4101.53846154 , 4352.82051282 , 3848.71794872 , 4190.25641026 , 4183.58974359 , 4058.46153846 , 4477.43589744 , 4030.25641026 , 4408.71794872 , 4235.8974359 , 4358.97435897 , 4170.25641026 , 4236.92307692 , 4162.05128205 , 1680.0 , 1745.0 , 25.17 , 0.0 , 0.0 , 0.0 , 0.0 , 

73.0 , 4096.41025641 , 4353.84615385 , 3852.30769231 , 4192.30769231 , 4184.1025641 , 4062.56410256 , 4476.92307692 , 4032.82051282 , 4408.20512821 , 4235.8974359 , 4356.92307692 , 4181.02564103 , 4242.05128205 , 4183.07692308 , 1680.0 , 1745.0 , 25.178 , 0.0 , 0.0 , 0.0 , 0.0 , 

74.0 , 4091.28205128 , 4361.02564103 , 3856.41025641 , 4196.92307692 , 4188.20512821 , 4063.07692308 , 4486.15384615 , 4032.30769231 , 4412.30769231 , 4236.41025641 , 4344.61538462 , 4180.0 , 4240.51282051 , 4190.25641026 , 1681.0 , 1744.0 , 25.185 , 0.0 , 0.0 , 0.0 , 0.0 , 

75.0 , 4080.51282051 , 4356.92307692 , 3843.58974359 , 4193.33333333 , 4184.61538462 , 4063.07692308 , 4485.12820513 , 4028.71794872 , 4403.58974359 , 4237.43589744 , 4347.69230769 , 4174.87179487 , 4228.71794872 , 4175.38461538 , 1680.0 , 1744.0 , 25.193 , 0.0 , 0.0 , 0.0 , 0.0 , 

76.0 , 4080.51282051 , 4353.84615385 , 3846.15384615 , 4193.33333333 , 4183.58974359 , 4062.56410256 , 4483.58974359 , 4031.79487179 , 4395.38461538 , 4235.38461538 , 4344.61538462 , 4177.94871795 , 4226.66666667 , 4167.17948718 , 1681.0 , 1745.0 , 25.202 , 0.0 , 0.0 , 0.0 , 0.0 , 

77.0 , 4096.92307692 , 4357.94871795 , 3854.87179487 , 4194.35897436 , 4182.56410256 , 4068.71794872 , 4481.53846154 , 4035.38461538 , 4400.0 , 4232.30769231 , 4357.94871795 , 4179.48717949 , 4226.66666667 , 4168.20512821 , 1680.0 , 1744.0 , 25.209 , 0.0 , 0.0 , 0.0 , 0.0 , 

78.0 , 4109.74358974 , 4358.97435897 , 3852.82051282 , 4192.30769231 , 4180.0 , 4062.05128205 , 4480.51282051 , 4031.79487179 , 4410.25641026 , 4234.35897436 , 4356.92307692 , 4182.05128205 , 4236.92307692 , 4174.87179487 , 1680.0 , 1745.0 , 25.217 , 0.0 , 0.0 , 0.0 , 0.0 , 

79.0 , 4096.92307692 , 4357.94871795 , 3851.28205128 , 4195.38461538 , 4184.1025641 , 4050.76923077 , 4485.64102564 , 4029.23076923 , 4405.64102564 , 4234.35897436 , 4319.48717949 , 4189.23076923 , 4252.30769231 , 4167.17948718 , 1681.0 , 1744.0 , 25.224 , 0.0 , 0.0 , 0.0 , 0.0 , 

80.0 , 4065.12820513 , 4352.82051282 , 3843.07692308 , 4195.38461538 , 4185.64102564 , 4063.58974359 , 4482.56410256 , 4028.20512821 , 4393.33333333 , 4231.79487179 , 4326.66666667 , 4187.69230769 , 4239.48717949 , 4167.69230769 , 1680.0 , 1744.0 , 25.233 , 0.0 , 0.0 , 0.0 , 0.0 , 

81.0 , 4070.25641026 , 4353.33333333 , 3848.71794872 , 4191.79487179 , 4185.64102564 , 4072.82051282 , 4481.53846154 , 4031.28205128 , 4394.35897436 , 4233.84615385 , 4355.38461538 , 4167.69230769 , 4215.38461538 , 4187.17948718 , 1680.0 , 1745.0 , 25.24 , 0.0 , 0.0 , 0.0 , 0.0 , 

82.0 , 4127.17948718 , 4360.51282051 , 3859.48717949 , 4186.66666667 , 4178.46153846 , 4054.35897436 , 4476.92307692 , 4034.87179487 , 4422.56410256 , 4235.8974359 , 4386.15384615 , 4172.30769231 , 4251.79487179 , 4191.79487179 , 1680.0 , 1745.0 , 25.248 , 0.0 , 0.0 , 0.0 , 0.0 , 

83.0 , 4124.1025641 , 4357.43589744 , 3852.82051282 , 4190.25641026 , 4179.48717949 , 4034.87179487 , 4473.33333333 , 4027.17948718 , 4428.20512821 , 4230.76923077 , 4374.87179487 , 4182.56410256 , 4273.84615385 , 4169.23076923 , 1680.0 , 1745.0 , 25.257 , 0.0 , 0.0 , 0.0 , 0.0 , 

84.0 , 4067.17948718 , 4355.38461538 , 3850.76923077 , 4203.58974359 , 4191.28205128 , 4042.56410256 , 4484.61538462 , 4027.69230769 , 4382.56410256 , 4228.20512821 , 4309.74358974 , 4171.28205128 , 4222.56410256 , 4167.17948718 , 1680.0 , 1745.0 , 25.264 , 0.0 , 0.0 , 0.0 , 0.0 , 

85.0 , 4087.69230769 , 4356.92307692 , 3851.28205128 , 4196.41025641 , 4184.1025641 , 4054.35897436 , 4480.51282051 , 4032.82051282 , 4385.64102564 , 4232.82051282 , 4321.53846154 , 4177.43589744 , 4227.69230769 , 4184.61538462 , 1681.0 , 1745.0 , 25.271 , 0.0 , 0.0 , 0.0 , 0.0 , 

86.0 , 4126.15384615 , 4358.46153846 , 3852.30769231 , 4187.17948718 , 4177.43589744 , 4049.23076923 , 4475.38461538 , 4029.23076923 , 4419.48717949 , 4235.8974359 , 4369.23076923 , 4174.35897436 , 4253.33333333 , 4165.64102564 , 1680.0 , 1745.0 , 25.279 , 0.0 , 0.0 , 0.0 , 0.0 , 

87.0 , 4088.20512821 , 4357.94871795 , 3849.74358974 , 4197.43589744 , 4187.69230769 , 4052.82051282 , 4481.53846154 , 4029.23076923 , 4407.69230769 , 4233.33333333 , 4369.23076923 , 4176.41025641 , 4227.17948718 , 4163.07692308 , 1681.0 , 1745.0 , 25.287 , 0.0 , 0.0 , 0.0 , 0.0 , 

88.0 , 4057.43589744 , 4353.84615385 , 3845.12820513 , 4202.05128205 , 4189.74358974 , 4062.05128205 , 4482.05128205 , 4029.74358974 , 4392.82051282 , 4229.23076923 , 4346.15384615 , 4175.8974359 , 4225.12820513 , 4184.61538462 , 1680.0 , 1744.0 , 25.296 , 0.0 , 0.0 , 0.0 , 0.0 , 

89.0 , 4104.1025641 , 4356.92307692 , 3857.43589744 , 4196.41025641 , 4185.64102564 , 4044.61538462 , 4482.56410256 , 4031.79487179 , 4397.94871795 , 4231.79487179 , 4323.07692308 , 4157.43589744 , 4249.23076923 , 4182.56410256 , 1680.0 , 1745.0 , 25.304 , 0.0 , 0.0 , 0.0 , 0.0 , 

90.0 , 4129.23076923 , 4358.97435897 , 3855.8974359 , 4188.71794872 , 4178.46153846 , 4017.43589744 , 4472.82051282 , 4035.38461538 , 4424.61538462 , 4232.30769231 , 4352.30769231 , 4172.82051282 , 4284.1025641 , 4180.51282051 , 1681.0 , 1744.0 , 25.311 , 0.0 , 0.0 , 0.0 , 0.0 , 

91.0 , 4083.07692308 , 4353.33333333 , 3846.15384615 , 4192.30769231 , 4181.53846154 , 4040.0 , 4472.82051282 , 4030.76923077 , 4410.76923077 , 4230.76923077 , 4362.05128205 , 4171.28205128 , 4246.66666667 , 4171.28205128 , 1679.0 , 1745.0 , 25.318 , 0.0 , 0.0 , 0.0 , 0.0 , 

92.0 , 4086.66666667 , 4356.41025641 , 3853.84615385 , 4199.48717949 , 4186.15384615 , 4065.64102564 , 4482.05128205 , 4029.23076923 , 4357.43589744 , 4234.87179487 , 4324.61538462 , 4158.46153846 , 4165.64102564 , 4178.97435897 , 1680.0 , 1744.0 , 25.326 , 0.0 , 0.0 , 0.0 , 0.0 , 

93.0 , 4106.66666667 , 4357.94871795 , 3853.33333333 , 4196.41025641 , 4182.56410256 , 4043.07692308 , 4477.94871795 , 4030.25641026 , 4371.79487179 , 4232.82051282 , 4335.38461538 , 4170.25641026 , 4203.58974359 , 4184.1025641 , 1680.0 , 1744.0 , 25.335 , 0.0 , 0.0 , 0.0 , 0.0 , 

94.0 , 4077.94871795 , 4354.87179487 , 3849.74358974 , 4196.92307692 , 4187.17948718 , 4039.48717949 , 4478.46153846 , 4030.25641026 , 4426.66666667 , 4229.23076923 , 4363.58974359 , 4165.12820513 , 4301.53846154 , 4175.38461538 , 1680.0 , 1745.0 , 25.342 , 0.0 , 0.0 , 0.0 , 0.0 , 

95.0 , 4097.43589744 , 4353.33333333 , 3850.76923077 , 4194.87179487 , 4182.56410256 , 4034.87179487 , 4477.43589744 , 4034.35897436 , 4455.8974359 , 4235.38461538 , 4370.76923077 , 4168.20512821 , 4325.64102564 , 4192.82051282 , 1680.0 , 1744.0 , 25.35 , 0.0 , 0.0 , 0.0 , 0.0 , 

96.0 , 4102.05128205 , 4352.30769231 , 3851.28205128 , 4193.33333333 , 4182.05128205 , 4053.33333333 , 4478.97435897 , 4034.35897436 , 4414.35897436 , 4235.38461538 , 4348.71794872 , 4166.15384615 , 4234.35897436 , 4183.07692308 , 1681.0 , 1746.0 , 25.357 , 0.0 , 0.0 , 0.0 , 0.0 , 

97.0 , 4068.71794872 , 4356.92307692 , 3849.74358974 , 4200.0 , 4189.74358974 , 4091.79487179 , 4487.69230769 , 4034.35897436 , 4334.87179487 , 4230.76923077 , 4316.92307692 , 4158.46153846 , 4149.74358974 , 4170.25641026 , 1680.0 , 1745.0 , 25.365 , 0.0 , 0.0 , 0.0 , 0.0 , 

98.0 , 4099.48717949 , 4357.94871795 , 3851.28205128 , 4196.41025641 , 4180.0 , 4067.69230769 , 4477.43589744 , 4035.8974359 , 4357.94871795 , 4233.84615385 , 4336.41025641 , 4164.1025641 , 4212.30769231 , 4181.53846154 , 1681.0 , 1745.0 , 25.373 , 0.0 , 0.0 , 0.0 , 0.0 , 

99.0 , 4118.97435897 , 4358.46153846 , 3859.48717949 , 4196.41025641 , 4180.51282051 , 4055.8974359 , 4477.43589744 , 4032.82051282 , 4437.43589744 , 4236.41025641 , 4351.79487179 , 4154.35897436 , 4263.58974359 , 4169.74358974 , 1680.0 , 1744.0 , 25.381 , 0.0 , 0.0 , 0.0 , 0.0 , 

100.0 , 4095.38461538 , 4360.0 , 3851.79487179 , 4198.46153846 , 4186.15384615 , 4079.48717949 , 4485.64102564 , 4036.41025641 , 4454.87179487 , 4235.38461538 , 4335.38461538 , 4157.94871795 , 4237.94871795 , 4176.41025641 , 1680.0 , 1746.0 , 25.389 , 0.0 , 0.0 , 0.0 , 0.0 , 

101.0 , 4075.8974359 , 4353.33333333 , 3842.56410256 , 4196.92307692 , 4183.58974359 , 4065.64102564 , 4481.53846154 , 4040.51282051 , 4407.17948718 , 4232.30769231 , 4341.02564103 , 4163.07692308 , 4225.64102564 , 4184.1025641 , 1681.0 , 1744.0 , 25.396 , 0.0 , 0.0 , 0.0 , 0.0 , 

